Follow_up,Mail,Title,mail,LatN_dec,LongW_dec,Comments,ID,author_key,MosquitoSpecies1,host_richness,sd,n,vertebrate_site_diversity,Landscape,Landscape1,BloodSource1,BloodSource2,BloodSource3,BloodSource4,BloodSource5,BloodSource6,BloodSource7,BloodSource8,BloodSource9,BloodSource10,BloodSource11,BloodSource12,BloodSource13,BloodSource14,BloodSource15,BloodSource16,BloodSource17,BloodSource18,BloodSource19,BloodSource20,BloodSource21,BloodSource22,BloodSource23,BloodSource24,BloodSource25,BloodSource26,BloodSource27,BloodSource28,BloodSource29,BloodSource30,BloodSource31,BloodSource32,BloodSource33,BloodSource34,BloodSource35,BloodSource36,BloodSource37,BloodSource38,BloodSource39,BloodSource40,BloodSource41,BloodSource42,BloodSource43,BloodSource44,BloodSource45,BloodSource46,BloodSource47,BloodSource48,BloodSource49,BloodSource50,BloodSource51,BloodSource52,BloodSource53,BloodSource54,BloodSource55,BloodSource56,Mammalia,Aves,Amphibia,Reptilia,BloodSource_Orden,Location,Database,StudyType,Title2,Year,Author1,Author2,Author3,Author4,Author5,InstAut1,InstAut2,InstAut3,InstAut4,InstAut5,Landscape2
ok,si,Blood-feeding ecology of mosquitoes in zoos,htuten@gmail.com,"34,009,656","-81,073,038",zoologicos,16,Tuten2012,Culex_pipiens,18,NA,NA,NA,urban,urban,Rhyticeros_undulatus,Cardinalis_cardinalis,Dendroica_dominica,Dumetella_carolinensis,Baeolophus_bicolor,Phoenicopterus_ruber,Poecile_carolinensis,Ramphastos_toco,Struthio_camelus,Thryothorus_ludovicianus,Tockus_erythrorhynchus,Zenaida_macroura,Bos_taurus,Crocuta_crocuta,Homo_sapiens_sapiens,Lemur_catta,Symphalangus_syndactylus,Terrapene_carolina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12,0,1,NA,"Riverbanks_Zoo,South_Carolina,USA",Scopus,article,Blood-feeding ecology of mosquitoes in zoos,2012,Tuten H.C.,Bridges W.C.,Paul K.S.,Adler P.H.,NA,Clemson_University,Clemson_University,Clemson_University,Clemson_University,NA,disturbed
ok,si,High rate of non-human feeding by aedes aegypti reduces zika virus transmission in South Texas,ghamer@tamu.edu,"26,158,934","-97,830,089",NA,7,Olson2020,Culex_quinquefasciatus,11,NA,NA,NA,urban,urban,Gallus_gallus_domesticus,Canis_lupus_familiaris,Passer_domesticus,Homo_sapiens_sapiens,Felis_catus,Sus_scrofa,Tyrannus_verticalis,Ortalis_vetula,Toxostoma_curvirostre,Mimus polyglottos,Columba_livia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,0,0,"Galliformes, Carvinora, Passeriformes, Primates, Artiodactyla, Passeriformes, Galliformes, Columbiformes","Texas,USA;Tamaulipas,Mexico",Scopus,article,High rate of non-human feeding by aedes aegypti reduces zika virus transmission in South Texas,2020,"Olson, M.F.","Ndeffo-Mbah, M.L.","Juarez, J.G.","García-Luna, S.","Martin E., Borucki M.K., Frank M., Estrada-Franco J.G., Rodríguez-Pérez M.A., Fernández-Santos N.A., Molina-Gamboa G.D.J., Aguirre S.D.C., Reyes-Berrones B.D.L., Cortés-De La Cruz L.J., García-Barrientos A., Huidobro-Guevara R.E., Brussolo-Ceballos R.M., Ramirez J., Salazar A., Chaves L.F., Badillo-Vargas I.E., Hamer G.L.",Texas_A&M_University,Texas_A&M_University,Texas_A&M_University,Texas_A&M_University,Texas_A&M_University,disturbed
ok,si,Host reproductive phenology drives seasonal patterns of host use in mosquitoes,rkend@auburn.edu,"32,478,846","-85,609,963",NA,13,Burkett-Cadena2011,Culex_territans,11,NA,NA,NA,wild,wild,Dryophytes_gratiosus,Dryophytes_avivoca,Lithobates_catesbeianus,Dryophytes_chrysoscelis,Lithobates_clamitans,Dryophytes_cinereus,Lithobates_sp.,Dryophytes_femoralis,Anaxyrus_terrestris,Pseudacris_crucifer,Dryophytes_squirellus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,0,NA,"Alabama,USA",Scopus,article,Host reproductive phenology drives seasonal patterns of host use in mosquitoes,2011,Burkett-Cadena N.D.,McClure C.J.W.,Ligon R.A.,Graham S.P.,"Guyer C., Hill G.E., Ditchkoff S.S., Eubanks M.D., Hassan H.K., Unnasch T.R.",Auburn_University,Auburn_University,Auburn_University,Auburn_University,Auburn_University,wild
recien_agregado,no,Vertebrate Hosts of Aedes aegypti and Aedes mediovittatus (Diptera: Culicidae) in Rural Puerto Rico,rbarrera@cdc.gov,"17,987,778",-66,sacado_OlsonEtAl2020,1,Barrera2012,Aedes_mediovittatus,8,NA,NA,NA,urban (residence area),urban,Homo_sapiens,Canis_lupus_familiaris,Felis_catus,Bos_taurus,Equus_ferus_caballus,Rattus_sp.,Sus_scrofa,Ovis_aries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,NA,"Providencia,PuertoRico",sacado_OlsonEtAl2020,article,Vertebrate Hosts of Aedes aegypti and Aedes mediovittatus (Diptera: Culicidae) in Rural Puerto Rico,2012,"Barrera, R. ",Bingham A.M.,"Hassan, H.K","Amador, M. ","Mackay,A.J","Unnasch,T.R","Centers for Disease Control and Prevention, Dengue Branch, Calle Canada, San Juan, Puerto Rico ","Department of Global Health, College of Public Health, Univer- sity of South Florida, Tampa, FL ",,,disturbed
recien_agregado,no,Vertebrate Hosts of Aedes aegypti and Aedes mediovittatus (Diptera: Culicidae) in Rural Puerto Rico,rbarrera@cdc.gov,"17,976,667","-65,955,278",sacado_OlsonEtAl2020,1,Barrera2012,Aedes_mediovittatus,8,NA,NA,NA,urban (residence area),urban,Homo_sapiens,Canis_lupus_familiaris,Felis_catus,Bos_taurus,Equus_ferus_caballus,Sus_scrofa,Capra_aegagrus_hircus,Gallus_gallus_domesticus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0,0,NA,"Recio,PuertoRico",sacado_OlsonEtAl2020,article,Vertebrate Hosts of Aedes aegypti and Aedes mediovittatus (Diptera: Culicidae) in Rural Puerto Rico,2012,"Barrera, R. ",Bingham A.M.,"Hassan, H.K","Amador, M. ","Mackay,A.J","Unnasch,T.R","Centers for Disease Control and Prevention, Dengue Branch, Calle Canada, San Juan, Puerto Rico ","Department of Global Health, College of Public Health, Univer- sity of South Florida, Tampa, FL ",,,disturbed
ok,si,"Vertebrate Hosts of Aedes aegypti, Aedes albopictus, and Culex quinquefasciatus (Diptera: Culicidae) as Potential Vectors of Zika Virus in Florida",nburkettcadena@ufl.edu,"2,767,533","-80,432,628",NA,19,Stenn2018,Culex_quinquefasciatus,10,NA,NA,NA,urban,urban,Homo_sapiens_sapiens,Gallus_gallus_domesticus,Passer_domesticus,Zenaida_macroura,Cardinalis_cardinalis,Mimus_polyglottos,Canis_lupus_familiaris,Felis_catus,Procyon_lotor,Sylvilagus_floridanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,NA,"Indian_River_County,Florida,USA",Scopus,article,"Vertebrate Hosts of Aedes aegypti, Aedes albopictus, and Culex quinquefasciatus (Diptera: Culicidae) as Potential Vectors of Zika Virus in Florida",2018,Stenn T.,Peck K.J.,Rocha Pereira G.,Burkett-Cadena N.D.,NA,University_of_Florida,Florida_Department_of_Health_Martin-County,Instituto_Oswaldo_Cruz_FIOCRUZ,University_of_Florida,NA,disturbed
ok,si,"Vertebrate Hosts of Aedes aegypti, Aedes albopictus, and Culex quinquefasciatus (Diptera: Culicidae) as Potential Vectors of Zika Virus in Florida",nburkettcadena@ufl.edu,"27,164,273","-80,239,789",NA,19,Stenn2018,Culex_quinquefasciatus,10,NA,NA,NA,urban,urban,Homo_sapiens_sapiens,Anolis_sagrei,Iguana_iguana,Gallus_gallus_domesticus,Passer_domesticus,Zenaida_macroura,Cardinalis_cardinalis,Mimus_polyglottos,Procyon_lotor,Didelphis_virginiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,2,NA,"Martin_County,Florida,USA",Scopus,article,"Vertebrate Hosts of Aedes aegypti, Aedes albopictus, and Culex quinquefasciatus (Diptera: Culicidae) as Potential Vectors of Zika Virus in Florida",2018,Stenn T.,Peck K.J.,Rocha Pereira G.,Burkett-Cadena N.D.,NA,University_of_Florida,Florida_Department_of_Health_Martin-County,Instituto_Oswaldo_Cruz_FIOCRUZ,University_of_Florida,NA,disturbed
ok,si,Mosquito-host interactions during and after an outbreak of equine viral encephalitis in eastern Panama,millerma@si.edu,"8,361,167","-77,940,667",NA,6,Navia-Gine2013,Coquillettidia_venezuelensis,9,NA,NA,NA,"deforested with scattered patches of secondary forest intermingled with grassland, shrub vegetation and swampy areas.",wild,Sus_scrofa,Equus_ferus_caballus,Bos_taurus,Homo_sapiens,Gallus_gallus,Dasypus_novemcinctus,Ortalis_cinereiceps,Aramides_cajanea,Metachirus_nudicaudatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0,0,"Artiodactyla, Perissodactyla, Primates, Galliformes, Cingulata, Gruiformes, Didelphimorphia ",Panama,Scopus,article,Mosquito-host interactions during and after an outbreak of equine viral encephalitis in eastern Panama,2013,"Navia-Gine W.G., ","Loaiza J.R., ",Miller M.J.,NA,NA,Smithsonian Tropical Research Institute,"Centro de Biodiversidad y Descubrimiento de Drogas, Instituto de Investigaciones Cient ??ficas y Servicios de Alta Tecnolog ??a, Clayton, Panama ?,",Universidad de Panamá,NA,NA,wild
NA,no,Host selection of Aedes aegypti and Culex quinquefasciatus females in a semi-desert environment in Northern Mexico,fjimenez@uacj.mx,"31,774,893","-106,555,924",NA,8,Juache-Villagrana2020,Culex_quinquefasciatus,9,NA,NA,NA,suburban,urban,Canis_lupus_familiaris,Homo_sapiens_sapiens,Felis_catus,Gallus_gallus_domesticus,Sus_scrofa_domesticus,Ovis_aries,Anas_platyrhynchos_domesticus,Oryctolagus_cuniculus_domesticus,Meleagris_gallopavo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0,0,"Carnivora, Primates, Galliformes, Artiodactyla, Anseriformes, Lagormorpha, ","Cd_Juarez,Chihuahua,Mexico",Scopus,article,Host selection of Aedes aegypti and Culex quinquefasciatus females in a semi-desert environment in Northern Mexico,2020,Juache-Villagrana A.E.,De la Mora-Covarrubias A.,Escarcega-Avila A.,Jimenez -Vega F.,NA,Universidad_Autónoma_de_Ciudad_Juárez,Universidad_Autónoma_de_Ciudad_Juárez,Universidad_Autónoma_de_Ciudad_Juárez,Universidad_Autónoma_de_Ciudad_Juárez,NA,disturbed
NA,no,Innate preference or opportunism: Mosquitoes feeding on birds of prey at the Southeastern Raptor Center,nburkett@health.usf.edu,"32,597,058","-85,514,339",centro_rehab_aves_presa,18,Burkett-Cadena2014,Culex_restuans,9,NA,NA,NA,urban,urban,Strix_varia,Thryothorus_ludovicianus,Haemorhous_mexicanus,Zenaida_macroura,Cardinalis_cardinalis,Buteo_jamaicensis,Cathartes_aura,Homo_sapiens_sapiens,Procyon_lotor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,0,0,NA,"Southeastern_Raptor_Center,Alabama,USA",Scopus,article,Innate preference or opportunism: Mosquitoes feeding on birds of prey at the Southeastern Raptor Center,2014,Burkett-Cadena N.D.,Bingham A.M.,Porterfield C.,Unnasch T.R.,NA,"Auburn_University,University_of_South_Florida,University_of_Florida",University_of_South_Florida,"Auburn_University,Boise_State_University",University_of_South_Florida,NA,disturbed
ok,si,"Feeding Patterns of Mosquitoes (Diptera: Culicidae) in the Atlantic Forest, Rio de Janeiro, Brazil",jalencar@ioc.fiocruz.br,"-22,443,778","-42,908,444",NA,11,Alencar2015,Aedes_scapularis,8,NA,NA,NA,wild_flooded_area,wild,Gallus_gallus_domesticus,Equus_ferus_caballus,Tropidurus_sp,Didelphis_marsupialis,Hydrochoerus_hydrochaeris,Homo_sapiens_sapiens,Rattus_rattus,Bufo_bufo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,"Galliformes, Perissodactyla, Didelphimorphia, Squamata, Rodentia, Primates, Anura","REGUA,Brazil",Scopus,article,"Feeding Patterns of Mosquitoes (Diptera: Culicidae) in the Atlantic Forest, Rio de Janeiro, Brazil",2015,Alencar J.,Mello C.F.D.,Gil-Santana H.R.,Giupponi A.P.D.L.,"Araujo A.N., Lorosa E.S., Guimaraes A., Silva J.D.S.",Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,"Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_Rural_do_Rio_de_Janeiro",wild
ok,si,"Feeding Patterns of Mosquitoes (Diptera: Culicidae) in the Atlantic Forest, Rio de Janeiro, Brazil",jalencar@ioc.fiocruz.br,"-22,443,778","-42,908,444",NA,11,Alencar2015,Culex_pleuristriatus,8,NA,NA,NA,wild_flooded_area,wild,Gallus_gallus_domesticus,Bufo_bufo,Rattus_rattus,Homo_sapiens_sapiens,Hydrochoerus_hydrochaeris,Didelphis_marsupialis,Tropidurus_sp,Equus_ferus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,"Galliformes, Perisodactyla, Squamata, Didelphimorphia, Rodentia, Primates, Rodentia, Anura","REGUA,Brazil",Scopus,article,"Feeding Patterns of Mosquitoes (Diptera: Culicidae) in the Atlantic Forest, Rio de Janeiro, Brazil",2015,Alencar J.,Mello C.F.D.,Gil-Santana H.R.,Giupponi A.P.D.L.,"Araujo A.N., Lorosa E.S., Guimaraes A., Silva J.D.S.",Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,"Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_Rural_do_Rio_de_Janeiro",wild
ok,si,"Feeding Patterns of Mosquitoes (Diptera: Culicidae) in the Atlantic Forest, Rio de Janeiro, Brazil",jalencar@ioc.fiocruz.br,"-22,443,778","-42,908,444",NA,11,Alencar2015,Culex_bastagarius,8,NA,NA,NA,wild_flooded_area,wild,Gallus_gallus_domesticus,Equus_ferus_caballus,Tropidurus_sp,Didelphis_marsupialis,Hydrochoerus_hydrochaeris,Homo_sapiens_sapiens,Rattus_rattus,Bufo_bufo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,"Galliformes, Perisodactyla, Squamata, Didelphimorphia, Rodentia, Primates, Rodentia, Anura","REGUA,Brazil",Scopus,article,"Feeding Patterns of Mosquitoes (Diptera: Culicidae) in the Atlantic Forest, Rio de Janeiro, Brazil",2015,Alencar J.,Mello C.F.D.,Gil-Santana H.R.,Giupponi A.P.D.L.,"Araujo A.N., Lorosa E.S., Guimaraes A., Silva J.D.S.",Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,"Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_Rural_do_Rio_de_Janeiro",wild
ok,si,"Feeding Patterns of Mosquitoes (Diptera: Culicidae) in the Atlantic Forest, Rio de Janeiro, Brazil",jalencar@ioc.fiocruz.br,"-22,443,778","-42,908,444",NA,11,Alencar2015,Culex_declarator,8,NA,NA,NA,wild_flooded_area,wild,Gallus_gallus_domesticus,Bufo_bufo,Rattus_rattus,Homo_sapiens_sapiens,Hydrochoerus_hydrochaeris,Didelphis_marsupialis,Equus_ferus_caballus,Tropidurus_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,"Galliformes, Perisodactyla, Squamata, Didelphimorphia, Rodentia, Primates, Rodentia, Anura","REGUA,Brazil",Scopus,article,"Feeding Patterns of Mosquitoes (Diptera: Culicidae) in the Atlantic Forest, Rio de Janeiro, Brazil",2015,Alencar J.,Mello C.F.D.,Gil-Santana H.R.,Giupponi A.P.D.L.,"Araujo A.N., Lorosa E.S., Guimaraes A., Silva J.D.S.",Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,"Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_Rural_do_Rio_de_Janeiro",wild
ok,si,Host reproductive phenology drives seasonal patterns of host use in mosquitoes,rkend@auburn.edu,"32,478,846","-85,609,963",NA,13,Burkett-Cadena2011,Culex_quinquefasciatus,8,NA,NA,NA,wild,wild,Turdus_migratorius,Sciurus_carolinensis,Haemorhous_mexicanus,Cardinalis_cardinalis,Mimus_polyglottos,Buteo_jamaicensis,Odocoileus_virginianus,Hylocichla_mustelina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0,0,NA,"Alabama,USA",Scopus,article,Host reproductive phenology drives seasonal patterns of host use in mosquitoes,2011,Burkett-Cadena N.D.,McClure C.J.W.,Ligon R.A.,Graham S.P.,"Guyer C., Hill G.E., Ditchkoff S.S., Eubanks M.D., Hassan H.K., Unnasch T.R.",Auburn_University,Auburn_University,Auburn_University,Auburn_University,Auburn_University,wild
ok,si,Host reproductive phenology drives seasonal patterns of host use in mosquitoes,rkend@auburn.edu,"32,478,846","-85,609,963",NA,13,Burkett-Cadena2011,Aedes_vexans,8,NA,NA,NA,wild,wild,Quiscalus_quiscula,Meleagris_gallopavo,Odocoileus_virginianus,Vireo_griseus,Sylvilagus_aquaticus,Podilymbus_podiceps,Cardinalis_cardinalis,Ardea _herodias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0,0,NA,"Alabama,USA",Scopus,article,Host reproductive phenology drives seasonal patterns of host use in mosquitoes,2011,Burkett-Cadena N.D.,McClure C.J.W.,Ligon R.A.,Graham S.P.,"Guyer C., Hill G.E., Ditchkoff S.S., Eubanks M.D., Hassan H.K., Unnasch T.R.",Auburn_University,Auburn_University,Auburn_University,Auburn_University,Auburn_University,wild
ok,si,"Vertebrate Hosts of Aedes aegypti, Aedes albopictus, and Culex quinquefasciatus (Diptera: Culicidae) as Potential Vectors of Zika Virus in Florida",nburkettcadena@ufl.edu,"2,767,533","-80,432,628",NA,19,Stenn2018,Aedes_aegypti,8,NA,NA,NA,urban,urban,Felis_catus,Canis_lupus_familiaris,Sylvilagus_palustris,Procyon_lotor,Neotoma_floridana,Rattus_sp.,Homo_sapiens_sapiens,Mimus_polyglottos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0,0,NA,"Indian_River_County,Florida,USA",Scopus,article,"Vertebrate Hosts of Aedes aegypti, Aedes albopictus, and Culex quinquefasciatus (Diptera: Culicidae) as Potential Vectors of Zika Virus in Florida",2018,Stenn T.,Peck K.J.,Rocha Pereira G.,Burkett-Cadena N.D.,NA,University_of_Florida,Florida_Department_of_Health_Martin-County,Instituto_Oswaldo_Cruz_FIOCRUZ,University_of_Florida,NA,disturbed
ok,si,Mosquito-host interactions during and after an outbreak of equine viral encephalitis in eastern Panama,millerma@si.edu,"8,361,167","-77,940,667",NA,6,Navia-Gine2013,Psorophora_cingulata,7,NA,NA,NA,"deforested with scattered patches of secondary forest intermingled with grassland, shrub vegetation and swampy areas.",wild,Sus_scrofa,Equus_caballus,Bos_taurus,Canis_lupus_familiaris,Homo_sapiens,Dasypus_novemcinctus,Ortalis_cinereiceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,0,"Artiodactyla, Perissodactyla, Carnivora, Primates, Cingulata, Galliformes",Panama,Scopus,article,Mosquito-host interactions during and after an outbreak of equine viral encephalitis in eastern Panama,2013,"Navia-Gine W.G., ","Loaiza J.R., ",Miller M.J.,NA,NA,Smithsonian Tropical Research Institute,"Centro de Biodiversidad y Descubrimiento de Drogas, Instituto de Investigaciones Cient ??ficas y Servicios de Alta Tecnolog ??a, Clayton, Panama ?,",Universidad de Panamá,NA,NA,wild
ok,si,High rate of non-human feeding by aedes aegypti reduces zika virus transmission in South Texas,ghamer@tamu.edu,"26,158,934","-97,830,089",NA,7,Olson2020,Aedes_aegypti,7,NA,NA,NA,urban,urban,Canis_lupus_familiaris,Homo_sapiens_sapiens,Felis_catus,Gallus_gallus_domesticus,Sus_scrofa_domesticus,Ovis_aries,Didelphis_virginiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,"Carnivora, Primates, Galliformes, Artiodactyla, Didelphimorphia","Texas,USA;Tamaulipas,Mexico",Scopus,article,High rate of non-human feeding by aedes aegypti reduces zika virus transmission in South Texas,2020,"Olson, M.F.","Ndeffo-Mbah, M.L.","Juarez, J.G.","García-Luna, S.","Martin E., Borucki M.K., Frank M., Estrada-Franco J.G., Rodríguez-Pérez M.A., Fernández-Santos N.A., Molina-Gamboa G.D.J., Aguirre S.D.C., Reyes-Berrones B.D.L., Cortés-De La Cruz L.J., García-Barrientos A., Huidobro-Guevara R.E., Brussolo-Ceballos R.M., Ramirez J., Salazar A., Chaves L.F., Badillo-Vargas I.E., Hamer G.L.",Texas_A&M_University,Texas_A&M_University,Texas_A&M_University,Texas_A&M_University,Texas_A&M_University,disturbed
ok,no,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",lfmucci@gmail.com,"-20,043","-49,869",NA,10,Mucci2015,Psorophora_albigenu,7,NA,NA,NA,forest_secondary_succession,rural,primate,Homo_sapiens_sapiens,non-human-primate,bird,Bos_taurus,Equus_ferus_caballus,Rattus_norvergicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,0,"Primates, ?, Artiodactyla, Perissodactyla, Rodentia","Cardoso,Turvo-Grande,Brazil",Scopus,article,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",2015,Mucci L.F.,Júnior R.P.C.,de Paula M.B.,Scandar S.A.S.,"Pacchioni M.L., Fernandes A., Consales C.A.",State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,University_of_Sao_Paulo,State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,disturbed
