DateUpload,Title,Mail,MailSent,LongW,LatN,Comments,ID,AuthorKey,MosquitoSpecies,HostRichness,BloodengorgedMosquitoes,Landscape,BloodSource1,BloodSource2,BloodSource3,BloodSource4,BloodSource5,BloodSource6,BloodSource7,BloodSource8,BloodSource9,BloodSource10,BloodSource11,BloodSource12,BloodSource13,BloodSource14,BloodSource15,BloodSource16,BloodSource17,BloodSource18,BloodSource19,BloodSource20,BloodSource21,BloodSource22,BloodSource23,BloodSource24,BloodSource25,BloodSource26,BloodSource27,BloodSource28,BloodSource29,BloodSource30,BloodSource31,BloodSource32,BloodSource33,BloodSource34,BloodSource35,BloodSource36,BloodSource37,BloodSource38,BloodSource39,BloodSource40,BloodSource41,BloodSource42,BloodSource43,BloodSource44,BloodSource45,BloodSource46,BloodSource47,BloodSource48,BloodSource49,BloodSource50,BloodSource51,BloodSource52,BloodSource53,BloodSource54,BloodSource55,BloodSource56,Mammalia,Aves,Amphibia,Reptilia
29.09.2020,Host_reproductive_phenology_drives_seasonal_patterns_of_host_use_in_mosquitoes,rkend@auburn.edu,si,-85.609963,32.478846,NA,13,Burkett-Cadena2011,Culex_peccator,19,158,wild,Botaurus_lentiginosus,Lithobates_catesbeianus,Crotalus_horridus,Agkistrodon_piscivorus,Sylvilagus_floridanus,Coluber_constrictor,Thamnophis_sauritus_sauritus,Ardea_herodias,Butorides_virescens,Anolis_carolinensis,Lithobates_clamitans,Dryophytes_cinereus,Homo_sapiens,Lithobates_sp,Nerodia_erythrogaster,Odocoileus_virginianus,Sus_scrofa,Aix_sponsa,Nyctanassa_violacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,6
29.09.2020,Host_reproductive_phenology_drives_seasonal_patterns_of_host_use_in_mosquitoes,rkend@auburn.edu,si,-85.609963,32.478846,NA,13,Burkett-Cadena2011,Culex_quinquefasciatus,8,12,wild,Turdus_migratorius,Sciurus_carolinensis,Haemorhous_mexicanus,Cardinalis_cardinalis,Mimus_polyglottos,Buteo_jamaicensis,Odocoileus_virginianus,Hylocichla_mustelina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0,0
29.09.2020,Host_reproductive_phenology_drives_seasonal_patterns_of_host_use_in_mosquitoes,rkend@auburn.edu,si,-85.609963,32.478846,NA,13,Burkett-Cadena2011,Culex_territans,11,118,wild,Dryophytes_gratiosus,Dryophytes_avivoca,Lithobates_catesbeianus,Dryophytes_chrysoscelis,Lithobates_clamitans,Dryophytes_cinereus,Lithobates_sp,Dryophytes_femoralis,Anaxyrus_terrestris,Pseudacris_crucifer,Dryophytes_squirellus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-55.835294,-15.4053,NA,15,DosSantosSilva2012,Aedes_fulvus,3,7,wild,Gallus_gallus,Didelphis_marsupialis,Rattus_rattus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-44.844125,-23.361814,NA,15,DosSantosSilva2012,Aedes_fulvus,6,16,wild,Gallus_gallus,Homo_sapiens,Bos_taurus,Didelphis_marsupialis,Rattus_rattus,Equus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-56.793894,-16.665008,NA,15,DosSantosSilva2012,Aedes_scapularis,3,7,wild,Gallus_gallus,Bos_taurus,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-43.001364,-22.488386,NA,15,DosSantosSilva2012,Aedes_scapularis,5,10,wild,Gallus_gallus,Equus_caballus,Bos_taurus,Canis_lupus_familiaris,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-44.844125,-23.361814,NA,15,DosSantosSilva2012,Aedes_scapularis,5,16,wild,Gallus_gallus,Rattus_rattus,Canis_lupus_familiaris,Homo_sapiens,Didelphis_marsupialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-54.460722,-25.625431,NA,15,DosSantosSilva2012,Aedes_scapularis,5,22,wild,Gallus_gallus,Rattus_rattus,Didelphis_marsupialis,Equus_caballus,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-55.835294,-15.4053,NA,15,DosSantosSilva2012,Aedes_scapularis,5,22,wild,Gallus_gallus,Didelphis_marsupialis,Rattus_rattus,Equus_caballus,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-44.617392,-22.752164,NA,15,DosSantosSilva2012,Aedes_serratus,5,10,wild,Gallus_gallus,Rattus_rattus,Bos_taurus,Equus_caballus,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-44.844125,-23.361814,NA,15,DosSantosSilva2012,Aedes_serratus,6,17,wild,Gallus_gallus,Rattus_rattus,Bos_taurus,Canis_lupus_familiaris,Equus_caballus,Didelphis_marsupialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-54.460722,-25.625431,NA,15,DosSantosSilva2012,Aedes_serratus,7,17,wild,Gallus_gallus,Homo_sapiens,Bos_taurus,Equus_caballus,Canis_lupus_familiaris,Rattus_rattus,Didelphis_marsupialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-43.001364,-22.488386,NA,15,DosSantosSilva2012,Aedes_terrens,3,4,wild,Gallus_gallus,Equus_caballus,Rattus_rattus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-44.844125,-23.361814,NA,15,DosSantosSilva2012,Aedes_terrens,4,6,wild,Gallus_gallus,Rattus_rattus,Bos_taurus,Canis_lupus_familiaris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-44.617392,-22.752164,NA,15,DosSantosSilva2012,Aedes_terrens,4,5,wild,Gallus_gallus,Homo_sapiens,Didelphis_marsupialis,Rattus_rattus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-56.793894,-16.665008,NA,15,DosSantosSilva2012,Anopheles_albitarsis,4,14,wild,Gallus_gallus,Homo_sapiens,Equus_caballus,Rattus_rattus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-54.460722,-25.625431,NA,15,DosSantosSilva2012,Anopheles_albitarsis,6,26,wild,Gallus_gallus,Homo_sapiens,Bos_taurus,Canis_lupus_familiaris,Didelphis_marsupialis,Rattus_rattus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-44.844125,-23.361814,NA,15,DosSantosSilva2012,Anopheles_cruzii,3,6,wild,Gallus_gallus,Didelphis_marsupialis,Rattus_rattus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-43.001364,-22.488386,NA,15,DosSantosSilva2012,Anopheles_cruzii,4,11,wild,Gallus_gallus,Homo_sapiens,Didelphis_marsupialis,Rattus_rattus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-44.617392,-22.752164,NA,15,DosSantosSilva2012,Anopheles_cruzii,6,16,wild,Gallus_gallus,Homo_sapiens,Bos_taurus,Canis_lupus_familiaris,Didelphis_marsupialis,Rattus_rattus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-54.460722,-25.625431,NA,15,DosSantosSilva2012,Anopheles_evansae,7,17,wild,Gallus_gallus,Homo_sapiens,Bos_taurus,Canis_lupus_familiaris,Didelphis_marsupialis,Rattus_rattus,Equus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-55.835294,-15.4053,NA,15,DosSantosSilva2012,Anopheles_evansae,7,27,wild,Gallus_gallus,Homo_sapiens,Bos_taurus,Canis_lupus_familiaris,Didelphis_marsupialis,Rattus_rattus,Equus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-44.617392,-22.752164,NA,15,DosSantosSilva2012,Chagasia_fajardi,4,7,wild,Gallus_gallus,Homo_sapiens,Bos_taurus,Rattus_rattus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-54.460722,-25.625431,NA,15,DosSantosSilva2012,Chagasia_fajardi,6,12,wild,Gallus_gallus,Homo_sapiens,Bos_taurus,Didelphis_marsupialis,Rattus_rattus,Equus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-55.835294,-15.4053,NA,15,DosSantosSilva2012,Chagasia_fajardi,7,21,wild,Gallus_gallus,Homo_sapiens,Bos_taurus,Canis_lupus_familiaris,Didelphis_marsupialis,Rattus_rattus,Equus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-43.001364,-22.488386,NA,15,DosSantosSilva2012,Haemagogus_leucocelaenus,3,8,wild,Gallus_gallus,Equus_caballus,Bos_taurus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-54.460722,-25.625431,NA,15,DosSantosSilva2012,Haemagogus_leucocelaenus,5,9,wild,Gallus_gallus,Equus_caballus,Bos_taurus,Canis_lupus_familiaris,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-55.835294,-15.4053,NA,15,DosSantosSilva2012,Haemagogus_leucocelaenus,6,15,wild,Gallus_gallus,Equus_caballus,Bos_taurus,Canis_lupus_familiaris,Homo_sapiens,Rattus_rattus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-56.793894,-16.665008,NA,15,DosSantosSilva2012,Mansonia_titillans,4,16,wild,Gallus_gallus,Homo_sapiens,Rattus_rattus,Equus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-54.460722,-25.625431,NA,15,DosSantosSilva2012,Mansonia_titillans,6,73,wild,Gallus_gallus,Homo_sapiens,Rattus_rattus,Canis_lupus_familiaris,Equus_caballus,Didelphis_marsupialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-54.460722,-25.625431,NA,15,DosSantosSilva2012,Psorophora_albigenu,6,11,wild,Gallus_gallus,Equus_caballus,Homo_sapiens,Bos_taurus,Canis_lupus_familiaris,Rattus_rattus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-55.835294,-15.4053,NA,15,DosSantosSilva2012,Psorophora_albigenu,6,21,wild,Gallus_gallus,Bos_taurus,Rattus_rattus,Bos_taurus,Equus_caballus,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-44.844125,-23.361814,NA,15,DosSantosSilva2012,Psorophora_albigenu,7,32,wild,Gallus_gallus,Bos_taurus,Canis_lupus_familiaris,Equus_caballus,Homo_sapiens,Didelphis_marsupialis,Rattus_rattus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-55.835294,-15.4053,NA,15,DosSantosSilva2012,Psorophora_albipes,1,4,wild,Gallus_gallus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-44.617392,-22.752164,NA,15,DosSantosSilva2012,Psorophora_albipes,5,17,wild,Gallus_gallus,Rattus_rattus,Bos_taurus,Homo_sapiens,Equus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-55.835294,-15.4053,NA,15,DosSantosSilva2012,Psorophora_ferox,6,17,wild,Gallus_gallus,Homo_sapiens,Bos_taurus,Canis_lupus_familiaris,Rattus_rattus,Equus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-54.460722,-25.625431,NA,15,DosSantosSilva2012,Psorophora_ferox,7,19,wild,Gallus_gallus,Homo_sapiens,Bos_taurus,Canis_lupus_familiaris,Didelphis_marsupialis,Rattus_rattus,Equus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-56.793894,-16.665008,NA,15,DosSantosSilva2012,Psorophora_ferox,7,20,wild,Gallus_gallus,Homo_sapiens,Bos_taurus,Canis_lupus_familiaris,Didelphis_marsupialis,Rattus_rattus,Equus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-44.844125,-23.361814,NA,15,DosSantosSilva2012,Psorophora_ferox,7,23,wild,Gallus_gallus,Rattus_rattus,Bos_taurus,Equus_caballus,Homo_sapiens,Canis_lupus_familiaris,Didelphis_marsupialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,0
